age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
59,66,3351539.4369918024,855987.712366261,6842933.209623889,21871761.93661567,7.627994660928334,3.597092004516088,40.0828187220723
43,64,3462053.15969616,567377.9367318847,9477632.10071978,14503825.594994994,7.913125857053927,15.60543236054233,57.410895414197824
31,64,1921938.6206573225,1509887.8634790173,21257319.314087845,14092273.501008317,4.230980739195321,9.883567940700422,50.536777663219034
25,65,3334965.102731788,3301005.2066059224,1401795.5457554013,53563218.23287166,5.007189337141923,7.157251587698783,48.62186188242586
65,66,1884728.392100132,3008863.3510633893,11543121.995991653,32902743.908806182,4.427261092640258,9.980931486098234,28.428193043614296
32,57,4074675.9121572343,969496.306052397,2491310.2457896844,32981318.8418796,4.5911365319855815,12.21895732754712,56.169418192574334
56,61,300000.0,1023356.427173476,0.0,14622585.526422009,7.300062419343518,10.943455667057291,15.782336955749576
40,66,3153699.114536521,3766112.8119324194,17463900.270805266,55380460.89957226,4.885680766802431,8.700847654628449,50.71549947094083
44,61,3177406.6071299845,2131169.93069205,12184337.049434178,11540095.457418118,6.100378641072405,12.996598634466007,37.793940091069445
66,68,5084877.080760445,1202478.4418322956,22295785.045770675,25267981.93687228,4.043201467034798,15.259712590371604,78.3112894404212
43,54,3475797.22629615,1187838.3390967504,16414389.548142323,26927019.305504512,9.020643070758265,13.768033115638929,50.84680917912396
46,63,4184013.3976558433,2177603.6199330688,8448766.69083846,38150638.0622931,3.786845261576815,14.402197739558405,58.077022698291835
53,60,4102178.5771070775,1557771.8243595597,24387527.139100604,28687732.69386605,3.5108127229911923,2.7546523994823167,58.88434083976416
38,59,1724222.398230814,1698279.423818123,11653460.516659282,20787970.908983324,5.500429505412916,11.880922270240518,38.55337442445629
40,56,6420142.496380477,4814308.986656995,8303145.784173883,25542840.41168236,5.796231446807844,8.122015769700779,28.255521361611617
23,65,4251533.27039309,0.0,10056695.033073096,36130175.88922866,7.385066245122215,11.424954436794252,76.0093508030591
50,66,300000.0,1036336.619422924,18144154.99174262,32447251.554828104,4.9882198509371865,7.900682422215882,44.390159287633445
43,58,2518375.716005991,2719669.861358909,4894633.046785833,14425446.368438706,3.130382363199573,10.032998376614414,27.41315442614822
52,60,1275067.2108349814,1976703.726595315,15255306.21514495,15082519.67325596,5.4530110975134285,10.98030182821964,31.09175495563472
28,66,1693462.7151385455,957844.5664156142,18450975.609412637,7588895.316677738,5.050913276282458,10.63763834831578,52.91023885344839
50,65,3399555.561837175,1014513.0697564356,12047714.894273134,31592534.007464845,9.844730343243238,9.49831641877232,48.642867093524586
58,60,300000.0,1840192.153608564,2873223.4672139287,30859877.616806567,5.915820452198859,10.023868451685164,17.69720799446249
39,59,2685555.251566039,2233406.9790618275,13471720.707394416,15971771.055987855,8.982356278836159,7.786442803779334,25.144769583893403
28,65,4193241.512059813,1058720.562855533,26570698.2734,33203123.101586305,6.349828849152551,9.466928079880931,74.67733536272725
48,61,3539753.548220038,2628415.833865929,10368781.074910508,1109682.426405441,6.813883569837912,7.905097844506859,25.781399289215564
43,70,1937109.660702464,2135572.337113261,13147835.533355292,26276947.23245292,2.183380346840692,8.007934201614486,46.33491736688632
36,59,2456937.7804027847,3688636.3615643447,20126248.28505316,32749343.34085073,5.988180626743927,8.306102149880546,35.244256953009916
28,57,3450224.9123341152,0.0,8114422.276416045,64391404.05553587,4.838517953489725,7.585838446118101,72.4407094722886
46,64,3132545.58268901,2629394.476166774,14359846.723339284,26817343.92797277,4.722334599622173,7.144586461705655,47.62187265423432
38,64,2430066.313232644,3702978.1357512632,10426795.606947407,37833632.121877655,5.731668016811571,18.23945156843416,37.525995219443544
36,63,6457717.442777241,641523.3007809501,9938123.027466595,21044591.47864137,5.163378149392949,12.042617128860511,78.15071869923769
55,62,2522186.2632960994,567188.7530960056,10778766.32448391,19185297.34871599,4.097496787640964,14.44314789342302,53.7965003139643
34,57,2566952.210613669,3813709.726915922,17053636.567434736,13224354.974034289,6.23953864171628,10.51884868288078,25.07825410883594
35,63,2638973.579189996,4467949.486083167,0.0,51640953.66030192,7.084899473028141,12.703285209989694,26.663176864062883
31,64,2796261.723912771,876276.4532201262,4960409.578061311,3496114.392556343,7.227462837096212,10.582762925225998,37.157466057478246
38,53,5343654.930012168,5111076.507426005,9260585.76569796,20738975.778209053,3.6841163564510415,10.221941219532017,31.220750158979094
27,61,4144718.418425503,879683.8935829401,10618900.79719548,46111790.02034673,5.349959565925681,7.29429140991081,69.13912875655544
39,60,1792921.1850313535,2553955.928688248,28059774.316771347,50111415.50158198,4.996089724372974,11.65721118408377,56.68536344468149
44,61,4907124.554579308,464706.8018146532,10652800.853115082,24890394.123194583,4.014201975771512,9.252247324888645,68.85691647690729
42,64,3256392.969272242,2972218.038859592,23911068.6158235,21844625.631578248,3.060753165791065,14.248612268904717,60.4840603154734
37,60,8259066.4759901315,2683617.8664214094,4303532.99239089,0.0,3.9208595202925176,6.758358849892439,53.32058326129324
52,64,3037857.9238262456,406858.1354285667,8819990.743913665,0.0,5.088281839611728,3.3253916797526983,38.08674248268025
36,62,2090375.78573346,2289340.809983043,15513638.232964791,30001346.89225559,7.247827293774996,11.056331050429288,42.40588893658428
41,66,4357309.446214471,2500374.5572389145,18725768.52180557,57766353.15984166,3.410860701726246,14.014364312518778,78.31962719259737
35,53,3864792.7973882,1409661.084863739,3865850.91968886,18777876.367605068,5.388200986604552,9.38718882265413,40.24756434483301
28,65,4431856.442626325,3011805.17052186,6896417.53065771,24950308.977758635,3.2430197745349933,5.151614598756587,46.51157178400453
34,58,5478302.223253988,2015730.060506964,14969907.617920963,31770056.135347538,5.173348055949612,8.145662355603983,64.43090214571635
40,65,3070986.5724935937,2067609.259646208,18192068.33892061,25905322.93390176,5.800462484030263,14.889418546383828,53.400739415303676
40,65,7023778.0151077695,3206306.0638295524,4504743.54350373,37984251.02036347,3.2882210727786125,13.427504433370428,63.8768275140042
47,66,1405534.0161186997,2033045.2096255408,17446529.685953334,33209116.929612264,5.299016750400648,14.895914197938506,52.56338576766371
43,68,2368791.679365353,3331034.951981652,0.0,25100529.396981448,4.480947894660907,6.992541936949253,24.453148728836172
25,65,4234115.343271241,3111037.7435829546,5279275.435610624,25837875.82147494,3.507347801584366,7.97278518155256,46.77391527003688
41,59,2652299.5811388968,2871030.824530212,8524829.431141187,29868572.032913685,3.6265388454941663,9.762523613342609,34.69360818602718
37,67,3429693.980762509,3595605.2125671757,16115452.201144982,39912142.84277326,4.97756153540944,3.712224304190329,37.10011090704254
42,62,4876565.309110876,3689065.623718316,0.0,37666637.270174965,2.6563154889541347,11.079014299932458,41.07116343795083
49,57,6219151.979229012,2034662.0180044891,13048321.002913443,24526575.34655248,6.331453253985428,11.786485224297389,61.938252713625374
30,59,4981387.637332659,2738991.4566825014,5107272.952010881,43106386.14090388,4.123290720315525,10.45872685887718,56.318125956544364
49,53,2042421.0982053557,4432243.57767079,6243355.870337908,46487387.19431779,4.113758513864425,8.327011234147543,20.21137981014029
34,54,681195.8521056939,605446.5001455992,25908598.11871419,22309629.813156504,5.822196853870824,12.550641397976085,52.573129398671526
32,62,3134283.0602255287,2610244.589217972,14211458.262782792,47151743.30195271,5.096858796341508,3.5963401335269927,49.237026935853855
19,67,5087683.994044185,0.0,14966992.800587855,24441152.021954253,4.862273117288619,16.37408668780832,88.23353098648413
61,62,1485690.2649792694,1485356.3987659875,18358370.511231773,3060814.226762213,4.722207040809029,6.05973306099683,28.665978823505725
44,66,5960974.643132209,923635.1589412682,13436329.46985732,50607381.20156634,7.077978163016577,5.510751892327201,75.1629913374797
31,62,300000.0,3031433.781102291,20668925.187923983,22406961.9786266,5.151911563861934,5.758101670615794,27.889504206601153
18,60,4295277.532459291,1329021.1515175428,10467883.242950844,39088408.039588094,2.469820127963739,5.961104781760865,70.5334404601721
43,72,300000.0,3068652.3173063165,18526558.533924323,36059947.651728585,5.10230132754125,12.92220383541074,37.19438156224849
44,61,4544405.402100041,2025514.211583517,10945403.398967192,31463000.5420951,3.4750197429980743,13.372177341754746,61.53119165448492
40,65,2573524.262245495,1820413.1096084707,27141646.380189087,0.0,5.097610576006071,12.391326949640234,49.83756206129378
37,60,5015603.654148893,3446031.6183083253,5586679.117913246,30242800.71984937,8.191223720220837,7.753316343124045,36.45170443280966
45,59,1647626.7984398264,1776252.5280691497,3175479.343790472,29630827.083420075,3.7169364377260656,6.574436671050924,31.345357802700125
22,55,4569430.282034791,2499373.62347844,5778275.282899054,51184739.56306769,4.641126407666798,9.275142752468543,55.79084771956819
42,53,4092723.245816959,2185406.481345004,11598908.901988195,41777416.55778062,7.38618742616478,11.443626529601575,50.29159463405012
38,62,900834.0766745204,3530560.0198769653,6014067.589148984,0.0,7.1638818365273735,6.9821704283294,1.4004196694758981
51,61,3220908.164160361,4610043.248241276,26670659.347950555,8943042.649790283,4.381949210757419,13.90713460835704,31.953588907668983
30,63,5341484.068893586,176769.01345320884,11624865.263618462,33808376.668422885,6.065773089623308,10.609734371781064,79.93766135382836
42,57,4728611.593960075,2067972.858324,18971558.82811356,35677880.61373819,4.356390026714364,9.22301266205402,62.29679280812589
55,62,5174784.977944597,1190674.1035058447,16509732.440735068,40111214.93983287,6.730544878539791,5.847920259968706,63.581215169503174
19,62,4561286.848744985,2992522.9651360954,25898957.804954816,41202043.424738646,4.43696877932892,7.729412282337247,70.95571170506066
58,63,2855967.712679584,2219124.315833188,17856299.315380193,24921167.17764565,3.7830056023080103,12.667098172185089,45.514438074787414
48,58,3607391.7772854464,3467277.54913389,23447806.732601963,22172017.588761173,5.215880482146153,11.955903067574797,41.336977996786786
48,63,1398478.2838562403,2514690.420209005,25431770.56587659,14027090.059301471,4.580892875380116,9.20267993162864,39.00599298378928
50,64,3771108.788262444,2009098.2866500155,28222489.198175173,31680266.87018092,4.746171357221839,15.488179767890337,69.05680950380227
40,60,5179821.343301464,2318996.074217272,5065295.582115985,17846880.781034403,5.6667587379702695,8.433168079013107,43.75136650001253
45,67,3486571.159791093,1680262.3499489534,14284067.052934796,20489342.18834124,5.907055960387227,12.437631240140838,55.4673241716425
47,65,1206901.239475935,1726298.5011612645,21310721.448224276,24284730.390051357,7.334815542849479,6.304213093271853,37.303288577193044
47,52,934295.5258826548,2466084.796315988,21141870.17038035,0.0,3.137480721739722,8.456107827156309,22.852693869580534
32,65,6751657.350018751,1783165.5232267787,11337879.81112966,46497635.90545365,4.966521729128783,5.451344268860137,76.17398071630114
42,57,3114989.041483611,1526223.5905782715,3702974.7539772224,24566379.416368123,2.046573613151757,4.186184903036713,42.30323527171691
36,62,1539381.2495341063,1086323.7967762277,23471730.17025712,25206593.17464969,6.845009290166984,5.5958369999273305,49.170691552838605
39,55,5032491.400851987,1337294.8984225756,26676113.818003956,17902061.006785173,4.537978404622357,15.931205302498071,69.4950627710508
30,59,2072685.0802490644,3381018.142210504,18261888.21784817,0.0,6.473487238211328,7.396182450160031,19.440651375909717
39,63,1821062.7017542573,1850762.794264059,17295981.033581834,0.0,5.5675750458845545,9.714337788374204,35.78968420849292
41,64,3294914.244143967,4105514.1170071466,0.0,6362320.48981731,6.060750290964068,6.827854023117883,7.39497939632993
50,68,4214861.045306792,2216659.154010919,21115766.07772235,31232746.44480086,7.104944712205942,16.67664297954431,66.28662934183295
38,69,2097833.6184593663,3756454.8609189526,29383854.560102023,21358989.5686888,5.648932918400513,5.348686614432283,41.28284684968179
43,57,5452836.036459988,3823257.646388307,18747258.88747071,27620627.433329847,6.651641506977208,5.86530044341104,38.14463347538717
47,61,4394328.065555307,2527018.0334887654,14237543.896210508,44245937.98662009,6.21449488603427,10.862891254661909,56.421991044878254
24,58,7580231.461057679,1123903.1222072197,18039732.045299333,21087813.42277947,6.272598664208175,9.070003865441844,83.85689252711126
53,61,1957941.9439483683,2912018.164767042,5223863.73714426,26274292.299178444,5.620716913818075,3.5843892225857488,17.658492817734185
57,69,3490078.710709989,82460.95073498343,12236304.301347092,39269632.02685701,5.094867780357156,10.832333051202411,67.17830145955962
39,61,1278270.34060726,1715048.7733292747,3289100.8841479737,46311456.07954015,7.343415081884996,6.832041580439106,32.15889537426159
38,59,3430602.806857484,1346721.734121004,9232521.483096233,18175586.357520085,5.325712717002866,10.227045011053782,47.98812209265733
42,64,1165924.2960813462,3095037.461313321,20210051.7493968,15331321.981179696,3.753995025206597,9.070632410033673,30.258813340045712
43,62,1739579.0911233523,3737957.7909783614,27503743.099613592,27218474.06198312,5.807359948040702,7.805616064126999,37.53506202452966
65,66,3062748.294300292,2328665.347514145,20159979.124161653,38901082.7238245,5.549308976435418,9.14726137410114,47.27479701904648
30,57,1544667.6730827314,1128167.0589828198,2290183.950873198,15494558.262541212,4.419108468482872,10.196212557716954,34.249159851661325
37,64,1341011.0321611522,715158.505586334,13991012.023007687,39093084.71863851,5.543802584831772,10.824319886883565,49.546869673037286
40,59,2884035.332786698,3068997.303910265,31138024.59814003,57335772.05456688,4.673100140382483,7.751935825276542,60.56150509757174
42,61,2856274.455078216,60419.68132481957,13307165.862169612,56911308.089263,4.318726055266051,14.723045528707228,78.65355196149322
35,58,3694178.410390791,2280594.21087041,33021921.211769715,34654905.890779346,5.543469312758618,3.1881197512387995,56.20199100335012
47,58,4795298.318450017,877519.1778244041,12112903.98055764,21100891.32287937,5.977887539910388,15.0540480920345,57.06377524624216
45,53,5327382.144596769,2690630.477683136,11183480.129452802,30124026.719000608,7.036902188745242,9.665741379653186,43.517472295911766
