age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
33,102136,148343,21,780,33335,88555,0,2,0,39.609518835481225,20.093689780303055,24.946716265633462,15.350075118582257
50,109902,37580,22,648,66416,162713,0,0,1,38.82789204844759,22.483055636669462,26.66634957453942,12.022702740343515
53,90564,214897,1,665,73418,26934,0,1,1,32.02527796710829,25.133380340895872,38.69819494245274,4.143146749543111
33,25519,83892,21,816,7723,95500,0,2,1,41.37357262366784,17.82477858271706,24.96000944636436,15.841639347250746
46,52134,114382,20,595,24267,48068,0,1,1,34.23523401691369,17.57735344370287,33.2911915179235,14.89622102145994
42,65990,364683,9,702,56220,441523,1,0,1,30.34048214578913,31.914118438005033,28.396785822146725,9.348613594059104
59,31779,97956,27,587,11087,77139,0,0,0,27.893184150628247,16.462857859605336,36.89836866365258,18.74558932611383
22,62373,157517,29,676,41428,169063,1,2,0,36.022751624624,27.128673321698237,15.543915420919552,21.304659632758217
58,60667,522184,33,666,36668,110928,1,1,1,29.902621396868895,15.404808940355624,28.817622390851383,25.874947271924082
59,92524,96059,1,713,36177,11885,0,0,1,37.14433316901985,18.85564851917401,42.72111197316194,1.2789063386442014
46,45051,131622,3,747,14663,93950,0,0,0,29.833609024228647,22.633977016817,41.16240269488722,6.3700112640671325
66,94899,140491,32,604,57086,93240,0,1,0,31.546285541817166,19.607338913979405,29.551839417263647,19.294536126939786
35,31279,44060,20,763,23180,150931,0,1,0,34.014211477384485,23.673257410210514,24.718981769669504,17.593549342735503
54,35465,213649,17,769,14411,46617,1,1,0,32.85067244685398,16.477201688853963,36.312246029134634,14.359879835157422
62,48619,207513,37,630,34752,236494,0,1,1,30.829721295826438,19.981963694472967,25.612089918755153,23.576225090945435
64,61436,38438,38,649,38571,116935,0,2,0,31.3418287972839,19.583347774057646,28.13054591365481,20.94427751500365
69,15000,5000,10,610,7720,4816,1,2,0,22.814845698255635,16.64926503406423,54.71219312793244,5.823696139747701
60,73779,1096155,29,626,51546,147243,1,2,0,26.618426191162147,14.269390192504689,27.63456931890545,31.477614297427714
31,111280,139406,32,554,46201,284976,0,1,1,35.69001558191026,25.865832863409942,19.787009884955783,18.65714166972402
23,79538,31954,13,712,45667,137918,0,0,1,40.16718686342403,29.956404788530342,22.36956583117868,7.50684251686696
26,53680,53355,31,486,33796,57364,0,1,0,32.23987980534789,22.532603088674055,23.0058126505734,22.221704455404648
29,27462,153886,4,594,15796,107182,0,0,0,25.565678210690784,20.330540329440346,41.67442015566645,12.429361304202423
26,15000,23689,18,646,8077,22562,0,1,1,37.024086582620264,19.622715758023205,31.967157970296128,11.386039689060395
29,15000,6079,11,754,11168,110332,1,2,1,32.4862159688798,28.345150856267292,29.82604716583333,9.34258600901958
59,56075,256299,18,606,38897,83416,1,1,1,29.23748573217973,19.399645651762214,34.40235651142213,16.960512104635924
51,123207,201318,37,684,84233,3181,1,2,0,36.45203751310774,21.75073287949471,20.116781487895054,21.680448119502486
52,15000,59278,33,644,12526,46613,1,0,1,32.09873064198533,14.254727748200965,32.49603016254805,21.15051144726566
61,81007,9643,37,726,72590,25471,0,0,1,36.66858389474052,21.837534108308752,23.14664556645138,18.347236430499347
32,39669,106569,3,680,25400,59444,0,2,0,26.481366179798282,27.822557045305647,38.59361224872867,7.102464526167404
28,49935,51715,1,716,25414,33222,0,1,1,40.89414969860346,20.471670300951278,35.721800425923476,2.912379574521796
28,31869,81141,19,606,24453,215672,1,1,1,34.716466810483105,26.306462196940284,22.62676271324961,16.350308279327
48,18977,51226,6,569,7311,143554,1,0,1,27.15077191968327,17.603314136140355,48.01300092002923,7.2329130241471375
40,63769,30831,10,679,38755,161702,0,0,0,32.34144059048063,26.140505432292205,32.26998894059037,9.24806503663679
67,67884,78300,37,611,41728,53717,0,1,1,34.17237102294319,16.58586349868456,29.68563035260979,19.556135125762456
27,80050,535902,12,652,71250,414,1,1,1,36.658432892487696,22.38208932869084,23.12724955342868,17.83222822539279
31,15000,49529,17,675,13419,29685,1,1,0,30.24808568947792,20.71046563802696,36.57268814419776,12.468760528297352
40,86219,65508,27,749,67210,168926,1,1,0,34.91467269253672,29.08625840177666,18.72510643078372,17.273962474902895
36,86754,63896,2,713,50647,110809,0,1,0,31.77182928511193,27.58461881135663,38.25291630684792,2.390635596683526
24,72735,104717,25,596,45701,92813,0,0,0,35.76938537675321,24.831799758736736,22.022248707732665,17.37656615677739
26,47371,296758,28,558,23299,39507,0,1,1,35.78858437191722,13.467711346363991,24.317139189313185,26.426565092405614
42,69253,82299,37,787,55257,9452,1,3,0,36.53242604879814,21.774068801995618,20.537548541261373,21.15595660794486
46,55187,262506,37,523,41275,184380,1,0,1,32.3066740579648,20.777900718813914,22.963991736530964,23.951433486690334
23,89055,19549,17,614,67936,4731,0,2,1,37.661673246062705,27.82511659443107,21.55525863393266,12.957951525573566
61,49004,360466,5,702,18778,7315,1,0,0,24.649151869921415,20.310964815076606,43.42167610888589,11.618207206116091
62,63241,32790,19,781,34098,41936,0,2,1,37.48996698384949,18.85374375780993,32.59270901959317,11.063580238747408
34,15000,6398,4,635,9336,102098,0,3,0,23.311833291580626,23.07065161710128,49.792133548993284,3.825381542324819
31,69159,27583,39,652,25920,582844,0,0,1,36.50393196463454,26.21139371803952,15.079641363274115,22.205032954051827
38,37513,33864,38,580,19550,11402,1,1,0,36.58510504190601,17.011685856083606,22.212193374710555,24.191015727299828
32,75374,113648,30,660,26566,76905,0,0,1,40.426030471832455,16.08437615167283,20.504330753828057,22.985262622666646
43,83653,95636,32,558,73221,110482,1,1,1,35.61161890879865,22.057901851942916,24.158018408827427,18.172460830431017
32,41701,201334,37,590,31307,207864,0,0,1,35.01085331915799,20.942601656096052,19.164242146552166,24.882302878193787
33,60936,8367,27,711,40976,140393,1,1,1,38.1225003521368,23.048047650470526,22.320214463972324,16.50923753342034
45,65235,110171,32,615,27588,197870,1,5,1,34.28727993572054,21.831659357967784,23.33666675766901,20.54439394864267
65,71042,64668,11,723,35554,88695,1,2,0,29.08295529139609,21.313434562161746,39.96276213892164,9.640848007520528
39,83696,159386,13,638,32364,68293,0,1,0,32.39904970317887,23.083300388813903,33.424838583746066,11.092811324261158
66,79770,7149,35,540,49590,115709,1,0,0,29.95685926542405,22.165200321417906,30.41443349398515,17.46350691917289
56,48603,5690,17,743,38508,277360,1,1,0,28.245075880446958,26.769746581338033,34.5728034933099,10.412374044905121
65,107950,89169,30,545,33617,96047,0,1,1,35.26862897922465,18.176857717315233,30.23313780593968,16.321375497520414
28,82560,266849,18,602,29885,111645,0,0,0,30.655764219241853,21.528375849738737,29.272038362433594,18.543821568585813
49,102154,177917,37,634,44703,49494,1,2,0,34.84531534165291,17.419591036719954,24.128858686504486,23.606234935122654
52,70401,5000,30,730,51282,108797,1,3,0,35.00143485718751,21.954077931336844,26.521434300173723,16.52305291130192
64,72174,31454,26,608,60365,118587,0,1,1,32.043969996989915,22.581115067997903,30.981346640924507,14.393568294087675
38,56484,41141,16,576,42465,168011,0,2,0,28.804318873372647,26.488036839560046,33.021840487186296,11.685803799880997
26,46687,88002,11,663,28711,101885,0,1,1,36.62746033997315,27.031458984986667,26.366255901206664,9.974824773833534
38,89260,141379,4,633,32407,26410,0,3,1,35.9141928471486,22.211658254378634,36.10935409802218,5.764794800450586
39,67938,39029,15,613,51153,104652,1,2,0,29.284585935658214,28.61392204518884,32.63418904030179,9.46730297885115
42,56053,77136,12,667,20368,42437,0,1,0,31.850283863313233,21.74150412623252,35.648040493748375,10.760171516705858
57,29321,140309,27,554,14913,10965,0,0,0,28.70270909080616,17.08662346694146,36.885906509551894,17.324760932700485
52,106653,77375,4,512,51704,209454,0,3,0,28.562032685656618,27.154560762587117,41.11620771130835,3.1671988404479197
61,63379,24722,35,821,32674,8203,1,1,1,39.00934797054884,16.697007935063603,24.70011002187699,19.593534072510565
23,23198,108257,21,658,11546,119864,1,2,1,38.25575439337845,17.593927278426644,26.458784487695493,17.69153384049941
48,62443,62649,36,664,47550,535793,0,1,0,28.893561035887593,29.29593675207173,23.36901249683687,18.441489715203822
30,53972,319438,2,587,21752,11004,1,1,1,36.93234767292207,17.259229206470593,34.41976592848388,11.388657192123453
55,52742,239110,39,722,42589,29836,1,2,1,38.569407637710896,16.254299877689597,21.824553410821814,23.3517390737777
49,77288,33770,28,607,62986,171657,0,1,1,31.89845873358755,25.486325541400646,27.22530791178014,15.389907813231662
35,54014,26500,34,427,32114,12230,0,0,1,34.45297182357886,16.48870718067603,27.166340052283523,21.89198094346159
53,50835,68354,33,605,18488,214574,0,1,1,33.94515433992894,18.514668574199053,28.52781437336729,19.012362712504725
27,100872,85012,8,627,65087,32,0,1,1,33.70249574559447,28.560607786036623,27.19165919545415,10.545237272914774
32,15000,430162,8,636,11888,264816,0,2,1,29.820773496891746,20.04089813791814,33.78582188380321,16.352506481386907
69,58459,57439,22,634,27691,8299,1,0,1,34.35902824369277,17.34972827436278,36.64644856870226,11.644794913242196
50,87866,323490,27,598,70525,306095,1,3,1,32.98825714716967,23.140600064778507,25.794624834359393,18.07651795369244
41,78808,112612,28,591,55650,239899,1,1,0,32.20539464804125,26.484479452766763,22.755885819186698,18.55424008000529
51,90601,346922,11,626,80847,93070,0,0,1,31.080511031986706,24.82033818775837,31.392244077864877,12.70690670239004
44,120647,193681,27,518,95893,180582,0,2,1,34.499650906843506,26.784823643335663,21.30919301395197,17.406332435868848
40,110969,197174,1,493,46706,9339,0,1,1,33.29107570222753,21.72905057030204,41.426032844150754,3.5538408833196677
57,25334,117035,39,658,14425,17424,0,0,1,33.587494358328854,15.991108140468596,26.799944185330414,23.621453315872134
24,15000,293517,28,659,5431,55309,0,1,0,29.932526227071676,18.288415618829585,25.176565019848784,26.602493134249965
48,69806,46976,27,720,23859,92522,0,0,1,38.46434821471053,14.135642633752262,28.58228765101634,18.81772150052087
64,19376,380630,8,630,14021,243189,0,0,1,24.63592139732779,17.052785531771768,44.45177447690357,13.859518593996878
40,15000,162038,24,555,12716,93885,0,0,0,31.25805316593569,18.31204964368014,34.08106094803485,16.348836242349325
44,69487,92402,36,495,61436,131308,0,1,1,34.707044694927205,21.886058182162543,24.21678480735788,19.190112315552373
69,77011,644478,24,579,35600,136689,1,1,0,27.189619123922583,14.634978550020303,32.709962059366106,25.465440266691008
52,111334,316897,22,684,46878,252024,1,1,1,37.03503221656427,23.21213843190524,25.534607996262853,14.218221355267646
61,83053,236560,10,765,52832,179938,1,0,1,31.23837169999985,23.894054892099657,36.514865709961846,8.352707697938648
56,117587,51211,4,654,49447,452830,0,1,1,32.65673824771137,31.946718027402742,34.78973540617142,0.6068083187144917
54,70667,582358,8,553,33746,2426,0,2,1,27.810121438170842,13.453941177984852,40.68884298411424,18.047094399730078
56,25912,217381,39,580,20790,27957,0,0,0,28.031597013095777,15.961811695637252,29.24756077518964,26.75903051607734
22,84666,148707,15,582,66570,319878,0,0,1,31.83437195801897,34.83359648768633,22.901024506107188,10.431007048187517
35,100029,407756,8,618,83728,188553,0,1,0,28.168394413858323,31.632898087148387,27.251096514759276,12.947610984234018
54,71733,28313,29,740,42275,37333,0,1,1,36.54067834817382,21.291863087863227,24.116873765910217,18.05058479805274
56,103517,23949,39,746,66090,439103,1,0,1,36.23566298201472,26.692739137151577,20.282594690334708,16.789003190499002
26,56302,132713,35,636,42922,244717,1,1,1,35.86261496097629,25.6192139038968,18.378194383218652,20.139976751908268
59,76377,9342,14,665,33877,8021,0,1,0,30.227857604791186,20.34251905497083,42.02650829431625,7.4031150459217345
62,54770,174497,32,586,43479,200118,0,0,1,31.867853075702307,18.406004113216323,30.795235126433795,18.93090768464758
32,131371,44066,7,513,40795,184168,0,1,1,38.452298372869144,24.363183150527583,31.073156867222394,6.111361609380885
23,85238,20276,33,793,66365,29993,0,2,1,40.58672706880866,24.02775851401523,14.309589463584174,21.075924953591944
65,26499,84285,35,464,20286,132766,0,2,1,29.12137713106765,16.32561968919352,36.49905740374532,18.053945775993522
38,115578,100362,27,503,55600,421694,0,2,0,32.28398562604468,28.370826703872513,22.515143026915467,16.83004464316734
60,38005,29906,1,794,28000,135193,1,3,0,26.29299673165168,27.21135756175143,46.495645706596896,0.0
41,60411,6788,6,651,25879,201690,1,0,1,34.688761778527045,23.03600873422115,36.0913102662473,6.183919221004514
35,74049,85525,2,560,47816,12561,0,3,0,28.014827593930786,24.766205466966433,42.95225614736502,4.266710791737757
53,76500,228023,7,705,55106,155996,0,0,1,32.38316428458098,26.464835313761125,33.06607349261225,8.085926909045657
55,74512,331690,8,712,54305,27493,1,1,0,25.922616599124854,24.565098487330207,38.39064081572781,11.12164409781713
46,26009,16422,29,543,23141,8948,0,0,1,35.80239507869416,16.367564268657553,33.10957098121084,14.720469671437447
28,74611,119001,16,607,30531,96376,1,2,1,41.19638897085459,19.101776866693026,27.310224259300448,12.391609903151938
56,93019,48914,29,720,54739,166649,0,5,1,36.40630214208526,23.28491597702501,25.49100772107001,14.817774159819722
68,92156,75107,31,585,76310,94956,1,1,1,31.471171806309457,22.544114556982255,29.76281467425337,16.22189896245492
50,20946,433549,22,673,13340,321880,0,1,1,27.93373398353961,17.491971219490246,33.8612874984294,20.71300729854074
43,40330,69437,10,764,33305,142756,1,0,1,35.08196037838446,26.166378620825242,30.683662639698806,8.067998361091496
62,28664,72748,4,459,16064,15010,0,1,1,23.933684122878812,16.932418315234056,48.557296321049435,10.576601240837691
64,70194,37593,25,623,54555,327118,0,2,0,26.5849738047258,25.023089861442323,35.81330071934828,12.578635614483602
34,15000,515094,13,671,12330,19911,1,1,0,27.305385077505296,15.100637381628298,33.07262299239653,24.52135454846988
34,26318,97552,17,507,21261,170385,1,1,1,30.5618478014457,21.376139032380912,30.2488491221931,17.813164043980283
22,40046,135181,8,608,32950,19297,1,0,0,29.67380157113878,26.68102573029784,32.90520671620401,10.739965982359353
57,15000,96578,23,734,6475,786875,0,3,0,25.284692429219323,28.314685814819345,31.143291526723743,15.257330229237587
25,59166,46653,7,594,33333,48450,1,0,0,31.31958040520078,24.800085381354684,35.57726992440371,8.303064289040826
58,15000,266065,32,531,6071,82205,0,1,1,30.098614710141103,12.223785988251338,32.98662186824437,24.690977433363184
65,74560,5000,24,740,30444,75471,0,1,0,33.46112775684423,18.36641091046677,35.53439101552052,12.638070317168475
61,48089,187515,1,686,28502,12896,1,3,1,30.89395026621679,18.503986942496972,42.86934476352776,7.732718027758477
67,41281,144332,36,644,36164,81750,0,0,0,28.568789898575865,18.72557575353363,30.286370283781018,22.41926406410949
34,46178,24930,27,642,30253,19433,0,1,0,31.10432800039739,19.7453412409636,30.748457341908665,18.401873416730346
59,58188,29025,6,732,47266,194327,0,0,0,24.498831814047225,31.896086985315076,39.554936208239,4.050144992398694
45,77786,172246,31,674,67075,381309,0,2,1,33.07666065577237,27.557214555001895,20.909248253593912,18.456876535631814
40,99513,59867,12,702,35023,198068,0,3,0,34.16907160272707,22.788690139895007,32.643304588893116,10.398933668484807
22,90417,49422,26,595,35917,67678,1,2,1,39.244283216425615,21.857796063499535,20.166155433713463,18.731765286361394
59,126951,9756,25,497,60238,285,0,1,1,33.13168678557062,19.499060077668076,34.41621192885578,12.95304120790552
26,80259,232720,4,700,53778,4480,1,1,0,31.539594709224183,29.974987261216963,31.47132154154737,7.0140964880114804
37,64209,342845,6,738,21640,81992,0,1,1,37.264790447582214,15.73543843487869,34.28394989826647,12.71582121927263
45,46289,274229,13,632,35734,136540,0,0,1,33.30528953890992,19.143759124002248,32.40431396705071,15.146637370037128
48,47286,100388,25,721,15995,205452,1,2,1,37.28929830739483,19.67956732188086,25.879053047650043,17.15208132307428
22,76171,122156,31,623,30092,109814,1,1,1,42.56108441596792,20.261304275569625,16.81334282842828,20.36426848003418
55,30017,44390,22,643,15879,459726,0,1,1,29.948868604211327,23.744117395537785,33.77640932075822,12.53060467949266
57,66869,30364,35,790,42437,81694,1,1,1,40.545153456046954,18.931272946357875,22.972683086078778,17.550890511516396
25,59434,277058,21,627,49265,109964,1,1,1,34.31839702441639,22.782211460736583,24.007250248330326,18.892141266516695
21,38157,256191,15,622,33510,31380,1,1,1,38.198606849278946,25.516255775215917,23.286394709485165,12.998742666019963
60,28464,240352,3,500,23647,49800,1,2,1,22.98008474233218,16.62939375635354,51.08923732791795,9.301284173396324
